2454075.732558       143       13.4857       0.0740
2454075.734294       143       13.4662       0.0725
2454075.735903       143       13.4969       0.0740
2454075.737442       143       13.3263       0.0648
2454075.739016       143       13.3348       0.0638
2454075.740613       143       13.3182       0.0638
2454075.742245       143       13.2923       0.0624
2454075.743819       143       13.2033       0.0577
2454075.745394       143       13.1689       0.0555
2454075.747002       143       13.1867       0.0571
2454075.748507       143       13.2067       0.0567
2454075.757211       143       13.2248       0.0573
2454075.758738       143       13.2539       0.0592
2454075.760289       143       13.1594       0.0542
2454075.761875       143       13.1271       0.0521
2454075.764502       143       13.2111       0.0570
2454075.766181       143       13.2141       0.0571
2454075.767708       143       13.2216       0.0576
2454075.769317       143       13.2054       0.0568
2454075.770995       143       13.2621       0.0604
2454075.772593       143       13.3777       0.0670
2454075.774120       143       13.2083       0.0575
2454075.776632       143       13.3595       0.0665
2454075.778287       143       13.2903       0.0635
2454075.780741       143       13.2960       0.0632
2454075.782292       143       13.4053       0.0704
2454075.783924       143       13.3620       0.0680
2454075.785532       143       13.3564       0.0686
2454075.787060       143       13.4290       0.0738
2454075.788565       143       13.3142       0.0717
2454075.790150       143       13.4042       0.0784
2454083.672118       143       13.3078       0.0264
2454083.677060       143       13.3405       0.0268
2454083.680972       143       13.3577       0.0269
2454083.685775       143       13.4200       0.0282
2454083.690613       143       13.3657       0.0271
2454083.694618       143       13.4262       0.0281
2454083.698646       143       13.4029       0.0280
2454083.702813       143       13.4570       0.0293
2454083.707546       143       13.4927       0.0304
2454083.711493       143       13.4917       0.0303
2454083.715451       143       13.5697       0.0329
2454083.720266       143       13.4948       0.0306
2454083.723472       143       13.4894       0.0302
2454083.726597       143       13.4631       0.0295
2454083.729769       143       13.5619       0.0319
2454083.733657       143       13.5337       0.0310
2454083.736863       143       13.5625       0.0324
2454083.741030       143       13.4998       0.0304
2454083.744271       143       13.5069       0.0309
2454083.747454       143       13.5275       0.0317
2454083.750590       143       13.5882       0.0335
2454083.767581       143       13.5166       0.0320
2454083.769988       143       13.4922       0.0315
2454083.772500       143       13.5130       0.0317
2454083.774769       143       13.5208       0.0331
2454083.777176       143       13.4807       0.0318
2454083.779572       143       13.4800       0.0322
2454083.781875       143       13.4551       0.0317
2454083.784201       143       13.4352       0.0322
2454083.787627       143       13.3999       0.0331
2454083.790903       143       13.2792       0.0341
2454083.793264       143       13.2958       0.0415
2454084.669236       143       13.4838       0.0281
2454084.673970       143       13.4858       0.0283
2454084.678044       143       13.4845       0.0284
2454084.683032       143       13.3780       0.0260
2454084.687975       143       13.3867       0.0263
2454084.692014       143       13.2903       0.0244
2454084.695972       143       13.3055       0.0246
2454084.704757       143       13.2648       0.0239
2454084.708796       143       13.2705       0.0242
2454084.712685       143       13.2837       0.0244
2454084.717396       143       13.3187       0.0251
2454084.723877       143       13.3173       0.0251
2454084.726979       143       13.2950       0.0247
2454084.730903       143       13.3555       0.0259
2454084.734201       143       13.3862       0.0266
2454084.738148       143       13.3947       0.0269
2454084.741296       143       13.3641       0.0263
2454084.744479       143       13.4034       0.0273
2454084.747685       143       13.3976       0.0272
2454084.750833       143       13.4212       0.0280
2454084.770972       143       13.4646       0.0291
2454084.773299       143       13.5239       0.0305
2454085.666354       143       13.5331       0.0280
2454085.671146       143       13.5341       0.0283
2454085.675104       143       13.5516       0.0288
2454085.679954       143       13.5372       0.0289
2454085.684722       143       13.5819       0.0301
2454085.688738       143       13.5676       0.0294
2454085.692662       143       13.5831       0.0295
2454085.696771       143       13.5354       0.0283
2454085.701493       143       13.5360       0.0280
2454085.705613       143       13.5741       0.0288
2454085.709595       143       13.4694       0.0261
2454085.714410       143       13.4849       0.0262
2454085.717650       143       13.3984       0.0243
2454085.720891       143       13.4357       0.0253
2454085.731447       143       13.3001       0.0225
2454085.735486       143       13.2615       0.0218
2454085.738692       143       13.2460       0.0269
2454085.741840       143       13.2156       0.0385
2454085.745046       143       13.2612       0.0235
2454085.748241       143       13.2569       0.0280
2454085.752303       143       13.2624       0.0220
2454085.769109       143       13.3412       0.0424
2454085.782037       143       13.3928       0.1041
2454085.787697       143       13.3900       0.1312
2454091.582014       143       13.3961       0.0247
2454091.587685       143       13.4180       0.0244
2454091.594155       143       13.4618       0.0245
2454091.599606       143       13.3891       0.0226
2454091.605139       143       13.4722       0.0240
2454091.611736       143       13.4971       0.0239
2454091.616620       143       13.4565       0.0231
2454091.621505       143       13.4882       0.0237
2454091.628669       143       13.4603       0.0230
2454091.634421       143       13.5900       0.0256
2454091.639977       143       13.5393       0.0241
2454091.645509       143       13.5319       0.0236
2454091.652049       143       13.5084       0.0235
2454091.657650       143       13.5637       0.0246
2454091.663333       143       13.4864       0.0229
2454091.668993       143       13.4848       0.0228
2454091.673785       143       13.5129       0.0235
2454091.678611       143       13.4761       0.0226
2454091.684201       143       13.4164       0.0215
2454091.689097       143       13.4218       0.0216
2454091.693854       143       13.3842       0.0208
2454091.699421       143       13.3104       0.0195
2454091.703634       143       13.2606       0.0188
2454091.707593       143       13.2589       0.0187
2454091.712535       143       13.2640       0.0188
2454091.716458       143       13.2362       0.0185
2454091.721157       143       13.2820       0.0194
2454091.725174       143       13.2740       0.0193
2454091.729225       143       13.3441       0.0205
2454091.733981       143       13.3101       0.0198
2454091.737986       143       13.3691       0.0210
2454091.741134       143       13.3910       0.0215
2454091.744433       143       13.4094       0.0216
2454091.747546       143       13.3827       0.0210
2454091.750822       143       13.4508       0.0226
2454091.755486       143       13.4646       0.0228
2454091.774282       143       13.5101       0.0237
2454091.777396       143       13.4999       0.0236
2454091.779734       143       13.5199       0.0241
2454091.782130       143       13.4986       0.0239
2454091.784502       143       13.4966       0.0245
2454091.788970       143       13.4700       0.0258
2454091.791400       143       13.5291       0.0304
2454091.793762       143       13.5338       0.0352
2454091.796111       143       13.5454       0.0438
2454091.798438       143       13.5764       0.0571
2454092.578600       143       13.3939       0.0238
2454092.584144       143       13.3703       0.0232
2454092.590486       143       13.3764       0.0233
2454092.596053       143       13.3150       0.0219
2454092.601539       143       13.3021       0.0216
2454092.607176       143       13.2765       0.0208
2454092.613738       143       13.3241       0.0214
2454092.618738       143       13.3287       0.0209
2454092.628866       143       13.3560       0.0212
2454092.636539       143       13.3609       0.0211
2454092.642164       143       13.4221       0.0218
2454092.648576       143       13.4494       0.0220
2454092.654236       143       13.4522       0.0220
2454092.660069       143       13.5170       0.0232
2454092.665694       143       13.4641       0.0224
2454092.670544       143       13.5140       0.0232
2454092.675289       143       13.4939       0.0227
2454092.683032       143       13.5292       0.0235
2454092.687928       143       13.5651       0.0240
2454092.692650       143       13.5593       0.0238
2454092.697326       143       13.5509       0.0238
2454092.701458       143       13.5261       0.0231
2454092.705590       143       13.5209       0.0229
2454092.710428       143       13.5499       0.0233
2454092.714502       143       13.4653       0.0215
2454092.719294       143       13.4890       0.0220
2454092.723241       143       13.4078       0.0204
2454092.727292       143       13.3792       0.0201
2454092.731933       143       13.3409       0.0195
2454092.739086       143       13.2953       0.0188
2454092.742292       143       13.2847       0.0188
2454092.745532       143       13.2725       0.0185
2454092.748831       143       13.2704       0.0186
2454092.753623       143       13.2769       0.0187
2454092.756736       143       13.2593       0.0184
2454092.775081       143       13.2998       0.0194
2454092.777442       143       13.3360       0.0200
2454092.779861       143       13.3325       0.0201
2454092.782292       143       13.3709       0.0208
2454092.784688       143       13.3717       0.0212
2454092.787211       143       13.3820       0.0222
2454092.789549       143       13.3778       0.0235
2454092.791944       143       13.3376       0.0257
2454092.794329       143       13.3934       0.0323
2454092.796644       143       13.4406       0.0422
2454092.799086       143       13.3263       0.0500
2454094.570370       143       13.3588       0.0229
2454094.576713       143       13.4093       0.0235
2454094.583345       143       13.4153       0.0242
2454094.589005       143       13.4264       0.0240
2454094.594884       143       13.4237       0.0237
2454094.600428       143       13.4280       0.0231
2454094.606771       143       13.4231       0.0229
2454094.611609       143       13.4853       0.0239
2454094.618889       143       13.4397       0.0228
2454094.624711       143       13.4574       0.0232
2454094.630301       143       13.5179       0.0244
2454094.637789       143       13.4689       0.0233
2454094.644306       143       13.4575       0.0231
2454094.649931       143       13.4742       0.0236
2454094.655660       143       13.4241       0.0223
2454094.661319       143       13.4255       0.0223
2454094.666088       143       13.3770       0.0215
2454094.670880       143       13.3119       0.0203
2454094.676389       143       13.2746       0.0194
2454094.681308       143       13.2430       0.0189
2454094.686227       143       13.1995       0.0183
2454094.693067       143       13.2252       0.0188
2454094.696991       143       13.2145       0.0187
2454094.700938       143       13.2314       0.0189
2454094.705706       143       13.2647       0.0196
2454094.710475       143       13.2520       0.0195
2454094.714606       143       13.3076       0.0202
2454094.715394       143       13.3229       0.0205
2454094.716042       143       13.2992       0.0204
2454094.720579       143       13.2959       0.0202
2454094.725289       143       13.3524       0.0209
2454094.729271       143       13.3570       0.0210
2454094.732384       143       13.3713       0.0212
2454094.735741       143       13.3924       0.0215
2454094.738819       143       13.3818       0.0212
2454094.742025       143       13.4045       0.0216
2454094.746632       143       13.4111       0.0220
2454094.749977       143       13.4689       0.0231
2454094.753171       143       13.4544       0.0228
2454094.756481       143       13.4477       0.0229
2454094.774965       143       13.4699       0.0231
2454094.777292       143       13.5108       0.0243
2454094.779595       143       13.5183       0.0245
2454094.782060       143       13.5258       0.0246
2454094.784387       143       13.5034       0.0245
2454094.786782       143       13.4660       0.0237
2454094.789190       143       13.5297       0.0262
2454094.791551       143       13.4817       0.0273
2454094.793924       143       13.4572       0.0304
2454094.797500       143       13.4634       0.0403
2454098.656632       143       13.5311       0.0231
2454098.661389       143       13.5558       0.0235
2454098.667025       143       13.4920       0.0224
2454098.671782       143       13.4985       0.0227
2454098.676586       143       13.4581       0.0218
2454098.681400       143       13.5159       0.0228
2454098.685486       143       13.4329       0.0213
2454098.689502       143       13.4175       0.0207
2454098.694282       143       13.3583       0.0198
2454098.698275       143       13.3633       0.0199
2454098.703310       143       13.2980       0.0189
2454098.707431       143       13.2860       0.0186
2454098.711412       143       13.2859       0.0187
2454098.716146       143       13.2862       0.0185
2454098.720104       143       13.2790       0.0184
2454098.723519       143       13.2972       0.0190
2454098.726898       143       13.3127       0.0192
2454098.730000       143       13.3419       0.0195
2454098.733275       143       13.3153       0.0192
2454098.737975       143       13.3435       0.0194
2454098.741181       143       13.3543       0.0199
2454098.744387       143       13.3686       0.0201
2454098.747523       143       13.3301       0.0195
2454098.751412       143       13.3706       0.0202
2454099.647106       143       13.4841       0.0328
2454099.647755       143       13.3673       0.0294
2454099.648391       143       13.4341       0.0308
2454099.653773       143       13.4316       0.0286
2454099.658542       143       13.4776       0.0281
2454099.669178       143       13.4870       0.0238
2454099.674063       143       13.5013       0.0231
2454099.678889       143       13.4912       0.0225
2454099.682905       143       13.5484       0.0237
2454099.687072       143       13.5107       0.0229
2454099.691898       143       13.5214       0.0230
2454099.696817       143       13.5373       0.0236
2454099.700856       143       13.5820       0.0243
2454099.704850       143       13.5473       0.0237
2454099.708854       143       13.5351       0.0235
2454099.713600       143       13.5444       0.0235
2454099.717731       143       13.4972       0.0229
2454099.720972       143       13.5199       0.0232
2454099.724236       143       13.5105       0.0229
2454099.727384       143       13.5224       0.0232
2454099.730590       143       13.4845       0.0224
2454099.735289       143       13.3959       0.0210
2454099.738495       143       13.3560       0.0205
2454099.741678       143       13.3411       0.0203
2454099.744884       143       13.3237       0.0200
2454099.748738       143       13.2867       0.0189
2454100.628345       143       13.3935       0.0420
2454100.633345       143       13.4103       0.0425
2454100.638148       143       13.3604       0.0397
2454100.644525       143       13.3424       0.0390
2454100.655972       143       13.3236       0.0372
2454100.662396       143       13.3112       0.0360
2454100.668113       143       13.2486       0.0329
2454100.674595       143       13.3724       0.0359
2454100.679549       143       13.3578       0.0354
2454100.684421       143       13.3447       0.0336
2454100.690185       143       13.4243       0.0349
2454100.695856       143       13.4323       0.0333
2454100.700637       143       13.4643       0.0329
2454100.707454       143       13.5051       0.0307
2454100.721343       143       13.5011       0.0245
2454100.742940       143       13.5724       0.0257
2454101.627083       143       13.4891       0.0542
2454101.631007       143       13.5226       0.0552
2454101.638137       143       13.6271       0.0611
2454101.642940       143       13.5201       0.0553
2454101.652546       143       13.4829       0.0537
2454101.658241       143       13.5249       0.0541
2454101.662940       143       13.4562       0.0514
2454101.667616       143       13.4178       0.0493
2454101.681956       143       13.3355       0.0448
2454101.692269       143       13.3042       0.0425
2454101.697083       143       13.2779       0.0421
2454101.701852       143       13.2961       0.0421
2454101.706644       143       13.3270       0.0434
2454101.712523       143       13.3575       0.0438
2454103.544456       143       13.4225       0.0891
2454103.545093       143       13.6454       0.1082
2454103.545741       143       13.6994       0.1136
2454103.546412       143       13.4742       0.0926
2454103.547049       143       13.5899       0.1023
2454103.547697       143       13.5054       0.0942
2454103.548356       143       13.4769       0.0917
2454103.549005       143       13.4624       0.0906
2454103.549688       143       13.5588       0.0981
2454103.550347       143       13.5480       0.0971
2454103.551065       143       13.5367       0.0963
2454103.551748       143       13.3553       0.0812
2454103.552396       143       13.4463       0.0884
2454103.553021       143       13.5661       0.0983
2454103.553669       143       13.4374       0.0861
2454103.554306       143       13.4821       0.0895
2454103.555012       143       13.4639       0.0879
2454103.555660       143       13.5013       0.0920
2454103.556319       143       13.5032       0.0916
2454103.556979       143       13.4421       0.0869
2454103.557604       143       13.4840       0.0901
2454103.558252       143       13.6300       0.1028
2454103.558900       143       13.6206       0.1020
2454103.559560       143       13.5068       0.0915
2454103.560208       143       13.4827       0.0890
2454103.560856       143       13.5568       0.0944
2454103.561493       143       13.5131       0.0903
2454103.562141       143       13.5867       0.0984
2454103.562766       143       13.5739       0.0970
2454103.563414       143       13.5213       0.0927
2454103.564074       143       13.5747       0.0970
2454103.564699       143       13.5166       0.0918
2454103.565347       143       13.3602       0.0796
2454103.565995       143       13.4341       0.0850
2454103.566632       143       13.5709       0.0952
2454103.567280       143       13.6069       0.0980
2454103.567905       143       13.3970       0.0815
2454103.568553       143       13.5945       0.0978
2454103.569271       143       13.6417       0.1021
2454103.569931       143       13.6869       0.1065
2454103.570613       143       13.5495       0.0922
2454103.571273       143       13.5292       0.0910
2454103.571921       143       13.4742       0.0875
2454103.572581       143       13.7046       0.1079
2454103.573229       143       13.3819       0.0800
2454103.573854       143       13.4836       0.0879
2454103.574502       143       13.6915       0.1064
2454103.575162       143       13.5201       0.0903
2454103.575810       143       13.6192       0.0987
2454103.576528       143       13.4079       0.0818
2454103.577153       143       13.5552       0.0931
2454103.577870       143       13.5416       0.0920
2454103.578553       143       13.5387       0.0910
2454103.579201       143       13.4767       0.0866
2454103.579838       143       13.6256       0.0990
2454103.580521       143       13.6329       0.0993
2454103.581204       143       13.4817       0.0870
2454103.581863       143       13.4243       0.0815
2454103.582569       143       13.7719       0.1130
2454103.583229       143       13.4346       0.0828
2454103.583877       143       13.4343       0.0828
2454103.584630       143       13.4939       0.0876
2454103.585370       143       13.4855       0.0866
2454103.586991       143       13.4152       0.0798
2454103.588542       143       13.4416       0.0830
2454103.590139       143       13.4179       0.0809
2454103.592535       143       13.3064       0.0730
2454103.594109       143       13.3442       0.0752
2454103.595706       143       13.4244       0.0809
2454103.597315       143       13.3623       0.0754
2454103.598843       143       13.4207       0.0793
2454103.600440       143       13.3671       0.0766
2454103.602025       143       13.5381       0.0891
2454103.604491       143       13.4136       0.0792
2454103.606169       143       13.4107       0.0786
2454103.609711       143       13.4239       0.0796
2454103.611424       143       13.4737       0.0833
2454103.612975       143       13.4223       0.0792
2454103.614502       143       13.3837       0.0760
2454103.616030       143       13.3777       0.0757
2454103.617558       143       13.3162       0.0711
2454103.619144       143       13.4194       0.0781
2454103.620694       143       13.4296       0.0786
2454103.622245       143       13.4348       0.0795
2454103.623819       143       13.4028       0.0767
2454103.625463       143       13.3352       0.0709
2454103.628600       143       13.2486       0.0663
2454103.631007       143       13.3917       0.0758
2454103.633426       143       13.3475       0.0727
